1jhd , A ,  2  , 396 ,  0.157
1c2a , A ,  2  , 120 ,  0.017
1a0p , A ,  2  , 271 ,  0.085
2hxv , A ,  2  , 349 ,  0.066
1dl5 , A ,  2  , 317 ,  0.155
1be3 , B ,  2  , 419 ,  0.074
1y7b , A ,  2  , 534 ,  0.079
1fa0 , A ,  3  , 509 ,  0.071
1k8w , A ,  2  , 310 ,  0.061
2o8r , B ,  4  , 589 ,  0.022
1ddt , A ,  3  , 523 ,  0.078
1fgs , A ,  2  , 393 ,  0.064
1pcp , A ,  2  , 106 ,  0.038
1j1z , B ,  2  , 386 ,  0.117
1abw , A ,  2  , 285 ,  0.042
1acm , A ,  2  , 310 ,  0.084
1dw9 , A ,  2  , 152 ,  0.026
1sox , A ,  3  , 463 ,  0.117
1hn0 , A ,  4  , 971 ,  0.036
1hd8 , A ,  2  , 337 ,  0.059
1f02 , I ,  3  , 282 ,  0.035
1a6e , A ,  3  , 503 ,  0.072
1a1f , A ,  3  , 84 ,  0.107
1bcc , D ,  2  , 241 ,  0.025
1ttu , A ,  3  , 435 ,  0.037
1nij , A ,  2  , 317 ,  0.145
1h8e , D ,  3  , 467 ,  0.079
1fcd , A ,  3  , 401 ,  0.057
1nxz , A ,  2  , 242 ,  0.070
1d5y , A ,  3  , 288 ,  0.135
1af7 , A ,  2  , 274 ,  0.066
1dd3 , A ,  2  , 128 ,  0.070
1qze , A ,  4  , 214 ,  0.000
1j5y , A ,  2  , 167 ,  0.060
1gz0 , A ,  2  , 235 ,  0.098
1e79 , F ,  3  , 466 ,  0.084
1y7e , A ,  2  , 397 ,  0.073
1ckl , A ,  2  , 126 ,  0.016
3bwg , A ,  2  , 222 ,  0.041
1ewr , A ,  3  , 440 ,  0.107
1a8y , A ,  3  , 338 ,  0.047
2hr7 , A ,  3  , 468 ,  0.028
1a45 , A ,  2  , 173 ,  0.017
1vq0 , A ,  2  , 290 ,  0.024
1cjx , A ,  2  , 352 ,  0.136
1ux6 , A ,  2  , 335 ,  0.116
1yua , A ,  2  , 122 ,  0.139
1olz , A ,  3  , 621 ,  0.085
2pv7 , A ,  2  , 270 ,  0.067
2fb1 , A ,  2  , 215 ,  0.051
1bs2 , A ,  3  , 603 ,  0.081
1nlt , A ,  3  , 228 ,  0.039
1m6b , A ,  4  , 549 ,  0.036
1q5v , A ,  2  , 115 ,  0.052
1e15 , A ,  3  , 496 ,  0.125
1bia , A ,  3  , 292 ,  0.123
1jqj , A ,  3  , 366 ,  0.052
1hc1 , A ,  3  , 634 ,  0.103
1e5u , I ,  2  , 187 ,  0.059
1akl , A ,  2  , 470 ,  0.083
1vqz , A ,  2  , 327 ,  0.098
3bzc , A ,  5  , 730 ,  0.053
1ksk , A ,  2  , 227 ,  0.035
1fwy , A ,  2  , 326 ,  0.049
