2prg , A ,  1  , 271 ,  0.336
1h7z , A ,  1  , 191 ,  0.351
1aol , A ,  1  , 228 ,  0.373
1b13 , A ,  1  , 54 ,  0.463
1e6i , A ,  1  , 110 ,  0.482
1b8q , A ,  1  , 127 ,  0.244
1ckv , A ,  1  , 141 ,  0.028
1a85 , A ,  1  , 158 ,  0.468
1qoy , A ,  1  , 303 ,  0.142
1z60 , A ,  1  , 59 ,  0.661
1f3y , A ,  1  , 165 ,  0.364
1e9t , A ,  1  , 59 ,  0.356
1fm0 , D ,  1  , 81 ,  0.457
1cma , A ,  1  , 104 ,  0.337
1g8t , A ,  1  , 242 ,  0.467
1cr8 , A ,  1  , 42 ,  0.595
1jov , A ,  1  , 281 ,  0.530
1rv1 , A ,  1  , 85 ,  0.412
1dhs , A ,  1  , 344 ,  0.270
1avp , A ,  1  , 204 ,  0.534
1a5y , A ,  1  , 283 ,  0.332
1j1h , A ,  1  , 123 ,  0.520
1ija , A ,  1  , 148 ,  0.554
1r7l , A ,  1  , 103 ,  0.359
2aj7 , A ,  1  , 161 ,  0.304
1ssl , A ,  1  , 48 ,  0.604
1jid , A ,  1  , 114 ,  0.377
1c8z , A ,  1  , 284 ,  0.426
2gmq , A ,  1  , 106 ,  0.547
1dvk , A ,  1  , 149 ,  0.463
2jne , A ,  1  , 71 ,  0.296
1bw3 , A ,  1  , 125 ,  0.544
1ehs , A ,  1  , 48 ,  0.479
1a73 , A ,  1  , 162 ,  0.272
1fqt , A ,  1  , 113 ,  0.504
1oxw , A ,  1  , 349 ,  0.401
1oqv , A ,  1  , 171 ,  0.462
1mp1 , A ,  1  , 111 ,  0.532
1b8z , A ,  1  , 67 ,  0.149
1am2 , A ,  1  , 181 ,  0.409
2hi7 , A ,  1  , 188 ,  0.277
1c5e , A ,  1  , 95 ,  0.537
1a2i , A ,  1  , 107 ,  0.318
1rrz , A ,  1  , 66 ,  0.439
2isb , A ,  1  , 190 ,  0.505
1dt4 , A ,  1  , 73 ,  0.534
1ln0 , A ,  1  , 92 ,  0.457
1bor , A ,  1  , 56 ,  0.679
1cn3 , A ,  1  , 283 ,  0.261
1a33 , A ,  1  , 174 ,  0.609
1bow , A ,  1  , 143 ,  0.434
1ad6 , A ,  1  , 185 ,  0.411
1aja , A ,  1  , 435 ,  0.324
1adr , A ,  1  , 76 ,  0.592
1j3m , A ,  1  , 127 ,  0.425
1y0k , A ,  1  , 180 ,  0.356
1so9 , A ,  1  , 131 ,  0.290
1gtd , A ,  1  , 76 ,  0.237
1fw9 , A ,  1  , 164 ,  0.402
1b2p , A ,  1  , 119 ,  0.361
1a2z , A ,  1  , 220 ,  0.559
1g57 , A ,  1  , 205 ,  0.488
1nyc , A ,  1  , 111 ,  0.441
1bh3 , A ,  1  , 289 ,  0.294
1b0y , A ,  1  , 85 ,  0.518
1dm9 , A ,  1  , 104 ,  0.250
11as , A ,  1  , 327 ,  0.330
1n81 , A ,  1  , 186 ,  0.371
1occ , A ,  1  , 514 ,  0.321
1jr5 , A ,  1  , 90 ,  0.567
1lm5 , A ,  1  , 189 ,  0.317
1mzg , A ,  1  , 140 ,  0.371
101m , A ,  1  , 154 ,  0.429
1txo , A ,  1  , 230 ,  0.491
1ilv , A ,  1  , 235 ,  0.340
1wfe , A ,  1  , 86 ,  0.047
