1jhd , A ,  2  , 396 ,  0.00243
1c2a , A ,  2  , 120 ,  0.00139
1a0p , A ,  2  , 271 ,  0.00203
2hxv , A ,  2  , 349 ,  0.00098
1dl5 , A ,  2  , 317 ,  0.00307
1be3 , B ,  2  , 419 ,  0.00107
1y7b , A ,  2  , 534 ,  0.00116
1fa0 , A ,  3  , 509 ,  0.00092
1k8w , A ,  2  , 310 ,  0.00179
2o8r , B ,  4  , 589 ,  0.00023
1ddt , A ,  3  , 523 ,  0.00085
1fgs , A ,  2  , 393 ,  0.00131
1pcp , A ,  2  , 106 ,  0.00357
1j1z , B ,  2  , 386 ,  0.00197
1abw , A ,  2  , 285 ,  0.00064
1acm , A ,  2  , 310 ,  0.00192
1dw9 , A ,  2  , 152 ,  0.00105
1sox , A ,  3  , 463 ,  0.00190
1hn0 , A ,  4  , 971 ,  0.00025
1hd8 , A ,  2  , 337 ,  0.00128
1f02 , I ,  3  , 282 ,  0.00131
1a6e , A ,  3  , 503 ,  0.00096
1a1f , A ,  3  , 84 ,  0.00969
1bcc , D ,  2  , 241 ,  0.00149
1ttu , A ,  3  , 435 ,  0.00068
1nij , A ,  2  , 317 ,  0.00272
1h8e , D ,  3  , 467 ,  0.00116
1fcd , A ,  3  , 401 ,  0.00105
1nxz , A ,  2  , 242 ,  0.00246
1d5y , A ,  3  , 288 ,  0.00342
1af7 , A ,  2  , 274 ,  0.00197
1dd3 , A ,  2  , 128 ,  0.00304
1qze , A ,  4  , 214 ,  0.00000
1j5y , A ,  2  , 167 ,  0.00334
1gz0 , A ,  2  , 235 ,  0.00262
1e79 , F ,  3  , 466 ,  0.00115
1y7e , A ,  2  , 397 ,  0.00141
1ckl , A ,  2  , 126 ,  0.00151
3bwg , A ,  2  , 222 ,  0.00146
1ewr , A ,  3  , 440 ,  0.00157
1a8y , A ,  3  , 338 ,  0.00095
2hr7 , A ,  3  , 468 ,  0.00045
1a45 , A ,  2  , 173 ,  0.00120
1vq0 , A ,  2  , 290 ,  0.00111
1cjx , A ,  2  , 352 ,  0.00271
1ux6 , A ,  2  , 335 ,  0.00251
1yua , A ,  2  , 122 ,  0.00766
1olz , A ,  3  , 621 ,  0.00115
2pv7 , A ,  2  , 270 ,  0.00125
2fb1 , A ,  2  , 215 ,  0.00229
1bs2 , A ,  3  , 603 ,  0.00063
1nlt , A ,  3  , 228 ,  0.00185
1m6b , A ,  4  , 549 ,  0.00043
1q5v , A ,  2  , 115 ,  0.00224
1e15 , A ,  3  , 496 ,  0.00189
1bia , A ,  3  , 292 ,  0.00347
1jqj , A ,  3  , 366 ,  0.00105
1hc1 , A ,  3  , 634 ,  0.00109
1e5u , I ,  2  , 187 ,  0.00230
1akl , A ,  2  , 470 ,  0.00137
1vqz , A ,  2  , 327 ,  0.00201
3bzc , A ,  5  , 730 ,  0.00040
1ksk , A ,  2  , 227 ,  0.00109
1fwy , A ,  2  , 326 ,  0.00116
1dg3 , A ,  2  , 540 ,  0.00066
1dq3 , A ,  4  , 454 ,  0.00162
1a79 , A ,  2  , 171 ,  0.00139
1brw , A ,  3  , 433 ,  0.00239
1fyb , A ,  2  , 111 ,  0.00097
1b47 , A ,  3  , 304 ,  0.00208
1a71 , A ,  2  , 374 ,  0.00218
1ubd , C ,  4  , 114 ,  0.00216
1ppr , M ,  2  , 312 ,  0.00284
1skz , A ,  2  , 104 ,  0.00888
1a8p , A ,  2  , 257 ,  0.00293
2oux , A ,  2  , 246 ,  0.00154
1nyq , A ,  4  , 642 ,  0.00010
1tg7 , A ,  5  , 971 ,  0.00060
1clc , A ,  2  , 541 ,  0.00196
1a6a , A ,  2  , 176 ,  0.00426
1pg0 , A ,  2  , 492 ,  0.00140
