1m70 , B , 2 , 190 ,  4.731 ,  0.051 ,  17.398
2hcz , X , 2 , 241 ,  5.927 ,  0.045 ,  19.068
3ku5 , A , 2 , 333 ,  1.543 ,  0.020 ,  29.173
2q8m , A , 2 , 304 ,  7.304 ,  0.050 ,  22.645
1s9r , A , 2 , 409 ,  6.337 ,  0.054 ,  21.752
3bp1 , B , 2 , 272 ,  4.905 ,  0.045 ,  21.562
1px5 , B , 2 , 339 ,  4.868 ,  0.044 ,  21.398
1wte , A , 2 , 272 ,  2.918 ,  0.028 ,  23.135
3bq9 , A , 2 , 479 ,  5.661 ,  0.055 ,  22.670
2nz8 , B , 2 , 279 ,  1.547 ,  0.029 ,  23.308
1zq7 , B , 2 , 200 ,  4.087 ,  0.042 ,  19.762
2a6h , A , 2 , 229 ,  2.486 ,  0.025 ,  27.125
2ahr , A , 2 , 250 ,  3.059 ,  0.031 ,  23.835
1rhs , A , 2 , 292 ,  4.372 ,  0.053 ,  19.792
3ca8 , B , 2 , 263 ,  5.227 ,  0.051 ,  21.075
3rjz , A , 2 , 206 ,  5.962 ,  0.047 ,  18.806
3h4e , E , 2 , 207 ,  3.303 ,  0.024 ,  22.658
2ijr , A , 2 , 276 ,  2.664 ,  0.033 ,  26.031
1rkq , B , 2 , 271 ,  4.824 ,  0.055 ,  19.547
3nt1 , B , 2 , 552 ,  4.849 ,  0.047 ,  25.243
1lc0 , A , 2 , 290 ,  4.705 ,  0.043 ,  21.037
1cy9 , A , 2 , 245 ,  1.489 ,  0.021 ,  23.982
1ois , A , 2 , 220 ,  2.528 ,  0.029 ,  32.919
1qgi , A , 2 , 259 ,  3.346 ,  0.049 ,  19.017
1bxo , A , 2 , 326 ,  5.762 ,  0.050 ,  32.775
3bl4 , B , 2 , 111 ,  2.710 ,  0.022 ,  18.006
1zym , B , 2 , 248 ,  4.508 ,  0.035 ,  24.996
1vzy , B , 2 , 286 ,  1.010 ,  0.042 ,  21.783
1q5v , B , 2 , 116 ,  1.675 ,  0.023 ,  18.272
3kjd , A , 2 , 350 ,  4.003 ,  0.046 ,  21.669
1u94 , A , 2 , 306 ,  9.807 ,  0.043 ,  22.625
2a5w , A , 2 , 114 ,  5.176 ,  0.060 ,  15.718
2evr , A , 2 , 240 ,  3.063 ,  0.050 ,  18.590
2cfi , A , 2 , 315 ,  3.115 ,  0.037 ,  21.994
2i7d , B , 2 , 192 ,  6.860 ,  0.046 ,  18.485
2aua , B , 2 , 210 ,  6.122 ,  0.028 ,  22.651
1yc9 , A , 2 , 416 ,  3.157 ,  0.011 ,  38.345
3iac , B , 2 , 458 ,  4.897 ,  0.044 ,  23.849
1gup , A , 2 , 347 ,  6.795 ,  0.046 ,  22.041
3knh , M , 2 , 120 ,  2.475 ,  0.016 ,  26.220
3hhw , K , 2 , 421 ,  1.636 ,  0.026 ,  27.784
1a0r , P , 2 , 188 ,  0.730 ,  0.021 ,  23.509
1n7z , A , 2 , 316 ,  2.176 ,  0.027 ,  23.946
1h3i , A , 2 , 293 ,  4.724 ,  0.035 ,  21.899
1a79 , B , 2 , 171 ,  2.009 ,  0.042 ,  18.151
2d1z , A , 2 , 427 ,  3.613 ,  0.036 ,  25.602
3c2u , B , 2 , 554 ,  4.043 ,  0.050 ,  25.806
3edp , B , 2 , 214 ,  8.000 ,  0.033 ,  20.836
1m3y , A , 2 , 413 ,  5.296 ,  0.041 ,  23.954
3mty , A , 2 , 262 ,  9.467 ,  0.069 ,  16.742
3bnj , A , 2 , 477 ,  4.350 ,  0.047 ,  23.704
3rf3 , A , 2 , 258 ,  2.475 ,  0.018 ,  87.350
2hsi , A , 2 , 231 ,  5.623 ,  0.051 ,  19.100
2cx1 , A , 2 , 181 ,  4.348 ,  0.048 ,  17.511
1umk , A , 2 , 271 ,  2.188 ,  0.048 ,  19.995
1c0m , C , 2 , 222 ,  4.869 ,  0.040 ,  20.370
