1gu2 , B , 1 , 123 ,  11.461 ,  0.050 ,  14.908
3eng , A , 1 , 213 ,  9.772 ,  0.061 ,  16.476
2bbv , E , 1 , 16 ,  35.000 ,  0.054 ,  13.666
2gcc , A , 1 , 63 ,  16.751 ,  0.049 ,  12.590
2kdc , B , 1 , 121 ,  4.315 ,  0.015 ,  174.592
3b45 , A , 1 , 180 ,  11.094 ,  0.055 ,  17.156
2aeb , A , 1 , 314 ,  8.915 ,  0.061 ,  74.559
1vkp , B , 1 , 357 ,  11.024 ,  0.060 ,  20.498
3mv4 , N , 1 , 245 ,  11.442 ,  0.041 ,  19.691
2c3e , A , 1 , 293 ,  7.528 ,  0.041 ,  20.875
1nc7 , B , 1 , 110 ,  15.301 ,  0.043 ,  15.022
2nm3 , A , 1 , 121 ,  13.636 ,  0.040 ,  18.551
2q03 , A , 1 , 138 ,  17.578 ,  0.046 ,  16.272
1n8v , A , 1 , 101 ,  8.235 ,  0.053 ,  13.764
1auu , B , 1 , 55 ,  20.588 ,  0.052 ,  16.700
1xs0 , A , 1 , 128 ,  12.329 ,  0.059 ,  14.312
1ydu , A , 1 , 170 ,  0.846 ,  0.008 ,  40.475
1by1 , A , 1 , 209 ,  6.497 ,  0.031 ,  20.607
1x6x , X , 1 , 120 ,  11.944 ,  0.046 ,  43.281
3ik5 , A , 1 , 119 ,  9.645 ,  0.044 ,  15.145
1xpp , A , 1 , 108 ,  4.728 ,  0.029 ,  20.030
3c8w , A , 1 , 245 ,  7.365 ,  0.044 ,  20.540
3d1p , A , 1 , 144 ,  15.636 ,  0.067 ,  13.816
2wlv , B , 1 , 152 ,  9.752 ,  0.047 ,  16.331
1d2v , D , 1 , 465 ,  5.139 ,  0.043 ,  23.609
2nxy , A , 1 , 304 ,  9.160 ,  0.043 ,  22.527
1vps , A , 1 , 285 ,  9.073 ,  0.036 ,  27.766
2q22 , B , 1 , 129 ,  17.130 ,  0.054 ,  15.279
2j01 , O , 1 , 122 ,  13.721 ,  0.061 ,  21.434
2hs1 , B , 1 , 119 ,  10.324 ,  0.064 ,  13.781
3b9y , A , 1 , 401 ,  8.989 ,  0.046 ,  23.651
1vqo , M , 1 , 194 ,  7.776 ,  0.035 ,  24.051
1irq , B , 1 , 53 ,  12.069 ,  0.037 ,  13.514
2aib , B , 1 , 98 ,  15.480 ,  0.053 ,  14.219
3d31 , D , 1 , 248 ,  4.681 ,  0.031 ,  33.754
2hp8 , A , 1 , 68 ,  15.179 ,  0.051 ,  12.143
2w1p , A , 1 , 274 ,  9.353 ,  0.050 ,  19.927
2ag4 , B , 1 , 164 ,  11.455 ,  0.040 ,  17.522
1fku , A , 1 , 86 ,  13.718 ,  0.068 ,  16.258
1mg6 , A , 1 , 122 ,  9.524 ,  0.052 ,  14.299
1kpt , B , 1 , 105 ,  20.857 ,  0.065 ,  14.930
2jyx , A , 1 , 129 ,  17.096 ,  0.061 ,  13.969
1ksq , A , 1 , 75 ,  15.730 ,  0.069 ,  11.323
1wp1 , B , 1 , 405 ,  5.381 ,  0.018 ,  34.156
3o1x , A , 1 , 140 ,  13.283 ,  0.062 ,  14.166
2r2z , A , 1 , 92 ,  19.077 ,  0.065 ,  12.198
1zts , A , 1 , 139 ,  7.637 ,  0.029 ,  20.058
3kic , B , 1 , 520 ,  5.862 ,  0.028 ,  70.303
1oqj , B , 1 , 89 ,  14.626 ,  0.057 ,  12.838
1rg8 , B , 1 , 141 ,  18.410 ,  0.067 ,  15.657
3cu9 , A , 1 , 314 ,  7.954 ,  0.061 ,  18.373
1fw9 , A , 1 , 164 ,  12.801 ,  0.057 ,  14.822
2i3f , B , 1 , 213 ,  9.975 ,  0.058 ,  17.892
1dev , D , 1 , 39 ,  14.444 ,  0.012 ,  19.665
2h5n , D , 1 , 126 ,  14.385 ,  0.063 ,  14.916
