1tuh, A, 1, 131, 9.344, 0.054, 14.866
1mby, A, 1, 75, 4.8, 0.021, 17.554
1ovl, A, 1, 226, 6.914, 0.049, 17.871
1wh8, A, 1, 111, 0.82, 0.025, 18.678
1kll, A, 1, 125, 5.374, 0.039, 32.9
2hg7, A, 1, 60, 12.568, 0.048, 12.012
2oqm, A, 1, 182, 6.805, 0.042, 17.927
1z6n, A, 1, 166, 7.853, 0.058, 15.535
1am9, A, 1, 80, 3.425, 0.009, 27.005
2daw, A, 1, 154, 9.375, 0.03, 18.624
1r8h, A, 1, 90, 11.037, 0.05, 17.897
1rf8, B, 1, 100, 9.025, 0.021, 24.937
2rh3, A, 1, 130, 10.603, 0.055, 14.944
1z3e, B, 1, 67, 13.761, 0.064, 11.606
3c0d, A, 1, 106, 9.749, 0.053, 15.387
1ura, A, 1, 446, 5.743, 0.053, 23.504
1k4m, A, 1, 213, 5.455, 0.05, 17.577
2a1k, A, 1, 215, 1.889, 0.032, 20.074
1vkm, A, 1, 286, 7.209, 0.058, 18.759
1iio, A, 1, 84, 14.695, 0.061, 11.876
1cix, A, 1, 44, 13.821, 0.049, 11.278
1vj2, A, 1, 114, 10.049, 0.052, 14.113
1ae9, A, 1, 171, 12.709, 0.054, 16.478
1j2j, B, 1, 41, 15.504, 0.04, 12.718
1ner, A, 1, 74, 14.352, 0.049, 12.379
2csg, A, 1, 434, 6.284, 0.054, 22.815
1lrv, A, 1, 233, 2.197, 0.015, 27.863
1y71, A, 1, 107, 9.164, 0.041, 15.41
1z5y, E, 1, 141, 10.212, 0.062, 14.579
2bce, A, 1, 532, 7.692, 0.054, 22.889
1smo, A, 1, 113, 10.052, 0.052, 14.73
2fck, A, 1, 179, 5.491, 0.056, 16.513
1j0g, A, 1, 92, 8.754, 0.049, 13.232
2ou6, A, 1, 185, 7.485, 0.045, 17.103
1u89, A, 1, 139, 8.604, 0.037, 17.291
1pfs, A, 1, 78, 9.728, 0.039, 17.653
1vyx, A, 1, 60, 10, 0.055, 11.485
1ug7, A, 1, 128, 11.792, 0.049, 15.479
2d8d, A, 1, 80, 11.787, 0.025, 16.424
2uub, N, 1, 60, 9.884, 0.03, 28.669
1v54, K, 1, 49, 7.246, 0.007, 40.109
2inc, C, 1, 83, 13.448, 0.063, 13.551
1i12, A, 1, 154, 6.055, 0.045, 18.858
2if1, A, 1, 126, 0.922, 0.019, 22.898
1gmx, A, 1, 108, 11.688, 0.063, 13.055
1u84, A, 1, 81, 16.854, 0.059, 12.099
1me4, A, 1, 215, 5.455, 0.059, 16.204
3ck2, A, 1, 171, 9.967, 0.062, 15.133
1ydg, A, 1, 201, 11.508, 0.06, 17.285
1vpu, A, 1, 45, 20.301, 0.07, 31.418
1qtw, A, 1, 285, 8.605, 0.056, 56.485
1wg6, A, 1, 127, 2.257, 0.025, 20.333
1yem, A, 1, 163, 6.436, 0.046, 19.986
1xpn, A, 1, 170, 5.719, 0.028, 23.836
1pey, A, 1, 119, 9.592, 0.064, 14.083
1of9, A, 1, 77, 16.26, 0.061, 11.787
1tdp, A, 1, 111, 12.533, 0.058, 13.363
1gxr, A, 1, 335, 7.875, 0.057, 19.354
1qmj, A, 1, 132, 12.058, 0.059, 14.876
1yh5, A, 1, 108, 11.437, 0.039, 15.806
2gov, A, 1, 184, 7.407, 0.048, 16.554
1hxr, A, 1, 107, 11.892, 0.064, 13.387
2pq7, A, 1, 180, 4.021, 0.049, 17.626
2hlj, A, 1, 152, 6.371, 0.044, 16.881
1weq, A, 1, 85, 5.508, 0.027, 16.203
1oi0, A, 1, 108, 12.234, 0.061, 14.357
1sny, A, 1, 241, 8.804, 0.056, 17.883
1iry, A, 1, 156, 11.388, 0.054, 216
1jb0, E, 1, 69, 8, 0.045, 18.996
1apj, A, 1, 74, 8.846, 0.065, 39.649
1xn7, A, 1, 78, 3.906, 0.027, 16.696
1qo2, A, 1, 238, 5.96, 0.057, 17.327
2bo1, A, 1, 101, 15.152, 0.065, 12.89
2ogk, A, 1, 133, 5.198, 0.05, 18.656
1xo5, A, 1, 174, 4.105, 0.039, 17.916
1hbk, A, 1, 89, 11.824, 0.044, 14.175
1rh6, A, 1, 55, 9.77, 0.055, 12.135
1vtx, A, 1, 42, 14.179, 0.057, 15.468
1qi9, A, 1, 555, 4.753, 0.046, 26.713
1j77, A, 1, 199, 6.722, 0.052, 16.715
1jhg, A, 1, 101, 2.786, 0.026, 18.318
1j9j, A, 1, 247, 6.428, 0.046, 20.06
2dm9, A, 1, 118, 4.157, 0.039, 17.905
2iaz, A, 1, 105, 5.57, 0.021, 18.47
2b0l, A, 1, 100, 10.405, 0.051, 14.041
1vhq, A, 1, 209, 7.275, 0.064, 16.321
1qre, A, 1, 210, 8.641, 0.054, 18.76
1nei, A, 1, 60, 10.811, 0.031, 14.848
2od5, A, 1, 96, 9.668, 0.046, 14.321
1plc, A, 1, 102, 10.569, 0.061, 31.698
1ul7, A, 1, 102, 9.816, 0.043, 15.588
1vh6, A, 1, 96, 5.045, 0.016, 19.828
2bpa, 1, 1, 426, 2.937, 0.03, 28.357
1te5, A, 1, 253, 5.732, 0.056, 17.857
1f7s, A, 1, 124, 10.287, 0.048, 15.054
1azs, A, 1, 190, 6.964, 0.048, 19.421
1vqo, H, 1, 160, 7.04, 0.037, 24.662
1pz7, A, 1, 188, 11.209, 0.061, 15.636
1g6x, A, 1, 61, 12.077, 0.059, 12.996
1wdv, A, 1, 148, 7.692, 0.06, 15.094
1uw4, B, 1, 248, 4.55, 0.036, 25.829
2r1d, A, 1, 182, 10.164, 0.055, 16.706
1otf, A, 1, 59, 8.205, 0.026, 14.254
1qbk, B, 1, 856, 1.058, 0.02, 39.257
1di1, A, 1, 290, 4.679, 0.046, 20.246
1vmo, A, 1, 163, 8.659, 0.059, 15.978
1ykh, B, 1, 114, 1.896, 0.006, 31.256
1jid, A, 1, 114, 9.719, 0.051, 14.976
2euc, A, 1, 105, 10.951, 0.055, 14.117
1b79, A, 1, 102, 8.943, 0.064, 13.099
1bqk, A, 1, 124, 11.857, 0.064, 13.392
1t4z, A, 1, 105, 10.588, 0.036, 15.873
1pls, A, 1, 113, 11.671, 0.048, 15.008
1ryu, A, 1, 120, 5.238, 0.048, 14.979
1knm, A, 1, 129, 11.422, 0.069, 12.912
1qdd, A, 1, 144, 5.128, 0.047, 17.402
1mxi, A, 1, 161, 8.113, 0.055, 15.447
1ggx, A, 1, 216, 7.834, 0.053, 18.355
1bw3, A, 1, 125, 9.828, 0.057, 14.611
1s5q, B, 1, 89, 9.643, 0.034, 14.512
1xfk, A, 1, 324, 8.802, 0.059, 19.47
1m5w, A, 1, 242, 8.183, 0.058, 17.69
1k0g, A, 1, 420, 8.506, 0.053, 21.526
1zke, A, 1, 81, 7.581, 0.025, 17.108
1chc, A, 1, 68, 0.909, 0.04, 101.952
1h6p, A, 1, 188, 6.87, 0.034, 18.935
1ztd, A, 1, 125, 10.793, 0.056, 14.47
1ub9, A, 1, 100, 6.425, 0.04, 16.06
1ydl, A, 1, 68, 8.955, 0.026, 15.912
1i8a, A, 1, 189, 10.141, 0.063, 16.377
